date,time,method,puzzle,discoveredSolution,identical,providedSolution
2023-11-19,21:25:12,R&B,910003200000020008004501067700050893000000600001200004020840750005300000000010006,918673245567924138234581967742156893853497612691238574326849751175362489489715326,True,918673245567924138234581967742156893853497612691238574326849751175362489489715326
2023-11-19,21:25:12,R&B,059402378301078504400063290007005080200000030583100002000000407030600800814050600,659412378321978564478563291147235986296847135583196742962381457735624819814759623,True,659412378321978564478563291147235986296847135583196742962381457735624819814759623
2023-11-19,21:25:12,R&B,002000410060001000310204670805900130000002000000000720437509201150423090089160045,572698413964731582318254679825976134743812956691345728437589261156423897289167345,True,572698413964731582318254679825976134743812956691345728437589261156423897289167345
2023-11-19,21:25:12,R&B,200480571140700030090000468071005042800947600069023080900370056603504820527000304,236489571148756239795231468371865942852947613469123785984372156613594827527618394,True,236489571148756239795231468371865942852947613469123785984372156613594827527618394
2023-11-19,21:25:12,R&B,785134000906720130100000540000203000000607380300000270679051000030876000018400700,785134692946725138123968547897213456251647389364589271679351824432876915518492763,True,785134692946725138123968547897213456251647389364589271679351824432876915518492763
2023-11-19,21:25:12,R&B,000900870300600001004000009000080405130007026509200307410530608920810000000000000,261945873395678241784123569672389415138457926549261387417532698923816754856794132,True,261945873395678241784123569672389415138457926549261387417532698923816754856794132
2023-11-19,21:25:12,R&B,030409071040502039000601004890700040510003286420060005100090400304000010968214300,235489671641572839789631524896725143517943286423168795152397468374856912968214357,True,235489671641572839789631524896725143517943286423168795152397468374856912968214357
2023-11-19,21:25:12,R&B,038000526600050730700006198007304000903618472000009680000003000019005807270080360,438197526691852734725436198867324951953618472142579683586743219319265847274981365,True,438197526691852734725436198867324951953618472142579683586743219319265847274981365
2023-11-19,21:25:12,R&B,140080000208000900036901000705896001601503200394127680413008000060200000000300068,149682357278435916536971824725896431681543279394127685413768592867259143952314768,True,149682357278435916536971824725896431681543279394127685413768592867259143952314768
2023-11-19,21:25:12,R&B,410083795800506410057104000003012000928005070041937820700020183190308200382761050,416283795839576412257194638673812549928645371541937826765429183194358267382761954,True,416283795839576412257194638673812549928645371541937826765429183194358267382761954
2023-11-19,21:25:12,R&B,945006003003000906000090200060029105000031097091075004207100309000760008810953002,945216783123587946678394251764829135582431697391675824257148369439762518816953472,True,945216783123587946678394251764829135582431697391675824257148369439762518816953472
2023-11-19,21:25:12,R&B,200810030508030000360040010005002960000060704000190020900083047002750000780000100,294817635518236479367549812835472961129365784476198523951683247642751398783924156,True,294817635518236479367549812835472961129365784476198523951683247642751398783924156
2023-11-19,21:25:12,R&B,902006000074103608081070403020000005109000000003060049065302907008007030017840206,932486571574123698681975423826794315149538762753261849465312987298657134317849256,True,932486571574123698681975423826794315149538762753261849465312987298657134317849256
2023-11-19,21:25:12,R&B,081256930602893051953104268014927380326540019897630524269410800000362195035789602,481256937672893451953174268514927386326548719897631524269415873748362195135789642,True,481256937672893451953174268514927386326548719897631524269415873748362195135789642
2023-11-19,21:25:12,R&B,000000600091520030000034120000200903573040080000003504169302705057060000234010090,342891657691527438785634129416258973573946281928173564169382745857469312234715896,True,342891657691527438785634129416258973573946281928173564169382745857469312234715896
2023-11-19,21:25:12,R&B,290800035008053270000000600709304581100695700400708063006002000041500326052006810,294867135618953274537241698769324581183695742425718963376182459841579326952436817,True,294867135618953274537241698769324581183695742425718963376182459841579326952436817
2023-11-19,21:25:12,R&B,500314200930280750028579001089000005000807903000400000010008040890000126003600008,567314289931286754428579631389162475142857963756493812615928347894735126273641598,True,567314289931286754428579631389162475142857963756493812615928347894735126273641598
2023-11-19,21:25:12,R&B,000876024004002030260030100000500000000083040010609807002098000940007010070050602,391876524854912736267435189789541263526783941413629857632198475945267318178354692,True,391876524854912736267435189789541263526783941413629857632198475945267318178354692
2023-11-19,21:25:12,R&B,107204905502600710930751004204500130075012490006943570000460800089020040450307600,167234985542698713938751264294576138375812496816943572723469851689125347451387629,True,167234985542698713938751264294576138375812496816943572723469851689125347451387629
2023-11-19,21:25:12,R&B,590024003006070050000103709160300500700065041905800000409730008231089070678400300,597624813316978254842153769164397582783265941925841637459736128231589476678412395,True,597624813316978254842153769164397582783265941925841637459736128231589476678412395
2023-11-19,21:25:12,R&B,000400261060001304310620970100502897900003000080007643005004080403700025071009400,759438261268971354314625978136542897947863512582197643625314789493786125871259436,True,759438261268971354314625978136542897947863512582197643625314789493786125871259436
2023-11-19,21:25:12,R&B,027510684316400020000900030060007005491060070700300060000000900009000850650001700,927513684316478529548926137263187495491265378785349261834752916179634852652891743,True,927513684316478529548926137263187495491265378785349261834752916179634852652891743
2023-11-19,21:25:12,R&B,495000006200476080800009034904600001521307690030021407046790000009200705702100960,495832176213476589867519234974658321521347698638921457346795812189263745752184963,True,495832176213476589867519234974658321521347698638921457346795812189263745752184963
2023-11-19,21:25:12,R&B,531000620600950480908621050003516200080032096205008003070280014850104002012000005,531847629627953481948621357793516248184732596265498173376285914859164732412379865,True,531847629627953481948621357793516248184732596265498173376285914859164732412379865
2023-11-19,21:25:12,R&B,600000010750100968004060050805002437000507081307481596508000620071050809403829175,689275314752143968134968752815692437946537281327481596598714623271356849463829175,True,689275314752143968134968752815692437946537281327481596598714623271356849463829175
2023-11-19,21:25:12,R&B,027380650896512040340679081730450016900020435564931708409060800078005000000807500,127384659896512347345679281732458916981726435564931728459163872678245193213897564,True,127384659896512347345679281732458916981726435564931728459163872678245193213897564
2023-11-19,21:25:12,R&B,890735460002100008760802090607019024180000075000680019000200986900000053000903240,891735462452196738763842591637519824189324675245687319374251986926478153518963247,True,891735462452196738763842591637519824189324675245687319374251986926478153518963247
2023-11-19,21:25:12,R&B,040600000001007620026018090054780200200000050093120708000506900012039570009070000,345692187981457623726318495154783269278964351693125748837546912412839576569271834,True,345692187981457623726318495154783269278964351693125748837546912412839576569271834
2023-11-19,21:25:12,R&B,278400100000850030003006780802000093001903004905000070300140056594000007020090040,278439165619857432453216789842571693761983524935624871387142956594368217126795348,True,278439165619857432453216789842571693761983524935624871387142956594368217126795348
2023-11-19,21:25:12,R&B,420010960136205804059408100645830700003074508080052000300546200000327601000980400,428713965136295874759468123645839712213674598987152346371546289894327651562981437,True,428713965136295874759468123645839712213674598987152346371546289894327651562981437
2023-11-19,21:25:12,R&B,280137940090500010013296005539041067020973584874625139351000790902008453748359620,285137946697584312413296875539841267126973584874625139351462798962718453748359621,True,285137946697584312413296875539841267126973584874625139351462798962718453748359621
2023-11-19,21:25:12,R&B,050070400080006357020000109241007930000900800070300020807400000605003240000051000,356179482189246357724538169241687935563924871978315624897462513615793248432851796,True,356179482189246357724538169241687935563924871978315624897462513615793248432851796
2023-11-19,21:25:12,R&B,060004090507002846900560017250700000704053169031840700800620070000000920000007083,368174295517932846942568317259716438784253169631849752893621574476385921125497683,True,368174295517932846942568317259716438784253169631849752893621574476385921125497683
2023-11-19,21:25:12,R&B,015620407003810009002400086451006972067500843309004000174038020530000094000000010,815629437643817259792453186451386972267591843389274561174938625538162794926745318,True,815629437643817259792453186451386972267591843389274561174938625538162794926745318
2023-11-19,21:25:12,R&B,241000000056921040000040005107862094005194073090070610719680402680007901020410080,241758369356921847978346125137862594865194273492573618719685432684237951523419786,True,241758369356921847978346125137862594865194273492573618719685432684237951523419786
2023-11-19,21:25:12,R&B,056700002100050084040901567003520000000408000064007058000870039038100670907005001,856743192179256384342981567783529416591468723264317958615874239438192675927635841,True,856743192179256384342981567783529416591468723264317958615874239438192675927635841
2023-11-19,21:25:12,R&B,879000236051076009643002000100034972008007000007610000010400005080061040530028000,879145236251376489643982517165834972398257164427619358716493825982561743534728691,True,879145236251376489643982517165834972398257164427619358716493825982561743534728691
2023-11-19,21:25:12,R&B,270560000045800060630470025000300090000608100004059000407200001350906070082010350,278563419145892763639471825816347592593628147724159638467235981351986274982714356,True,278563419145892763639471825816347592593628147724159638467235981351986274982714356
2023-11-19,21:25:12,R&B,316904507520608009984300260240800970805009014000740805003500108150460790402080000,316924587527618439984375261241856973875239614639741825763592148158463792492187356,True,316924587527618439984375261241856973875239614639741825763592148158463792492187356
2023-11-19,21:25:12,R&B,006052007710800000258000040802094100005070064001000500520300008100020630000900020,946152387713849256258736941862594173395271864471683592529367418187425639634918725,True,946152387713849256258736941862594173395271864471683592529367418187425639634918725
2023-11-19,21:25:12,R&B,000002003720001000650000200081027065200086417470315090062708149800204006540060000,194572683728631954653849271981427365235986417476315892362758149817294536549163728,True,194572683728631954653849271981427365235986417476315892362758149817294536549163728
2023-11-19,21:25:12,R&B,007000003900843015000000060700500300005204001291000800600000500000450008000031046,157629483962843715483175269746518392835294671291367854614982537379456128528731946,True,157629483962843715483175269746518392835294671291367854614982537379456128528731946
2023-11-19,21:25:12,R&B,010085923502030006039000804100590000000103500090040700000360085006004037700852090,417685923582439176639721854174598362268173549395246718921367485856914237743852691,True,417685923582439176639721854174598362268173549395246718921367485856914237743852691
2023-11-19,21:25:12,R&B,408010002106302000002845100000000010001008004304120850000051000217080405580006301,458617932176392548932845176895764213721538694364129857643251789217983465589476321,True,458617932176392548932845176895764213721538694364129857643251789217983465589476321
2023-11-19,21:25:12,R&B,005000060000604300080007201002409015040826039000000420003705080000102500054000076,375291864129684357486357291832479615541826739967513428613745982798162543254938176,True,375291864129684357486357291832479615541826739967513428613745982798162543254938176
2023-11-19,21:25:12,R&B,180005000490000007730890012000681304310000098200004105907460030050210700000057200,182745963496123857735896412579681324314572698268934175927468531853219746641357289,True,182745963496123857735896412579681324314572698268934175927468531853219746641357289
2023-11-19,21:25:12,R&B,690721458400000207275600190730062085010800004000450000000216000140507320006080570,693721458481935267275648193734162985512879634869453712357216849148597326926384571,True,693721458481935267275648193734162985512879634869453712357216849148597326926384571
2023-11-19,21:25:12,R&B,136805409420031007070000800002600073007000096609720084090206340863090002250317900,136875429428931657975462831582649173347158296619723584791286345863594712254317968,True,136875429428931657975462831582649173347158296619723584791286345863594712254317968
2023-11-19,21:25:12,R&B,300007516900000708086512390601258070578100630294073100863700941109430807407901203,342897516915364728786512394631258479578149632294673185863725941129436857457981263,True,342897516915364728786512394631258479578149632294673185863725941129436857457981263
2023-11-19,21:25:12,R&B,002109003000000904901056200008090062230000009090203087870000006610430000000900801,782149653365872914941356278158794362237685149496213587873521496619438725524967831,True,782149653365872914941356278158794362237685149496213587873521496619438725524967831
2023-11-19,21:25:12,R&B,039500800005600004000028039100704000960203105007100640001800050040301086003956021,439517862285639714716428539158764293964283175327195648691842357542371986873956421,True,439517862285639714716428539158764293964283175327195648691842357542371986873956421
2023-11-19,21:25:12,R&B,000028500400700600680091000076000010024005000009260850007582003948376005053010060,731628549492753681685491237576849312824135976319267854167582493948376125253914768,True,731628549492753681685491237576849312824135976319267854167582493948376125253914768
2023-11-19,21:25:12,R&B,010090003000120004002000001690035128001600437807210600263871900170000000050900700,715498263386127594942356871694735128521689437837214659263871945179542386458963712,True,715498263386127594942356871694735128521689437837214659263871945179542386458963712
2023-11-19,21:25:12,R&B,090604010107080000300070400000426107750830624006507900000090800500300261208065040,892654713147283596365971482983426157751839624426517938634192875579348261218765349,True,892654713147283596365971482983426157751839624426517938634192875579348261218765349
2023-11-19,21:25:12,R&B,604005103520301069013400008806000070700238614100090380001050047050047801070000006,684975123527381469913462758836514972795238614142796385361859247259647831478123596,True,684975123527381469913462758836514972795238614142796385361859247259647831478123596
2023-11-19,21:25:12,R&B,000007180800009007037001004064005900003004765150700020000000039900843600070000840,492357186816429357537681294764235918283914765159768423648172539925843671371596842,True,492357186816429357537681294764235918283914765159768423648172539925843671371596842
2023-11-19,21:25:12,R&B,307000009640382700000759060000500006706430000890000100002005030000820010000163082,357614829649382751218759364431598276726431598895276143182945637963827415574163982,True,357614829649382751218759364431598276726431598895276143182945637963827415574163982
2023-11-19,21:25:12,R&B,006082490300054000900000000000000908564870230800210000080001540002635800000000706,716382495328954167945167382231546978564879231897213654689721543472635819153498726,True,716382495328954167945167382231546978564879231897213654689721543472635819153498726
2023-11-19,21:25:12,R&B,093568100620010085050004030010006290000070010000195006349600020000037004270400060,493568172627913485851724639518346297964872513732195846349651728186237954275489361,True,493568172627913485851724639518346297964872513732195846349651728186237954275489361
2023-11-19,21:25:12,R&B,000004260603001070081600090206705003500030010310260709905000126107903008840100907,759384261623591874481672395296715483578439612314268759935847126167923548842156937,True,759384261623591874481672395296715483578439612314268759935847126167923548842156937
2023-11-19,21:25:12,R&B,100800703030400051000000064800000000604701308200540076012600007007003019069107030,145869723936472851728315964871936245654721398293548176312694587487253619569187432,True,145869723936472851728315964871936245654721398293548176312694587487253619569187432
2023-11-19,21:25:12,R&B,900706048400183005008042000001200403245301860380405019100000600804007001723000004,932756148476183925518942736691278453245391867387465219159834672864527391723619584,True,932756148476183925518942736691278453245391867387465219159834672864527391723619584
2023-11-19,21:25:12,R&B,000002006600000070240567008028419700906073801700008200000705604502301007097026013,879132456635984172241567398328419765956273841714658239183795624562341987497826513,True,879132456635984172241567398328419765956273841714658239183795624562341987497826513
2023-11-19,21:25:12,R&B,269780413730061090810903200901300645053010000000458009000090700002830900506000382,269785413734261598815943276981327645453619827627458139348592761172836954596174382,True,269785413734261598815943276981327645453619827627458139348592761172836954596174382
2023-11-19,21:25:12,R&B,083000705700040001095000086210400009006082100030107000000803002628054003371620050,183296745762548391495371286217435869546982137839167524954813672628754913371629458,True,183296745762548391495371286217435869546982137839167524954813672628754913371629458
2023-11-19,21:25:12,R&B,700500301008070940000984702002001600016700425085600037520430000000200014604800000,749526381258173946163984752472351698316798425985642137521437869837269514694815273,True,749526381258173946163984752472351698316798425985642137521437869837269514694815273
2023-11-19,21:25:12,R&B,000019054010040600845063019000000001100000380403006007000082030600030920328900740,736219854219845673845763219592378461167594382483126597974682135651437928328951746,True,736219854219845673845763219592378461167594382483126597974682135651437928328951746
2023-11-19,21:25:12,R&B,092000410100900078080001290901406000030205000274008509060302780328010000010809000,692587413145923678783641295951476832836295147274138569469352781328714956517869324,True,692587413145923678783641295951476832836295147274138569469352781328714956517869324
2023-11-19,21:25:12,R&B,627980000853000000040263070000758100006402789082000300078001054065800930930546000,627985413853174296149263578394758162516432789782619345278391654465827931931546827,True,627985413853174296149263578394758162516432789782619345278391654465827931931546827
2023-11-19,21:25:12,R&B,700408021004005308000000067627904805489251603050086940061302080908510036072860150,736498521214675398895123467627934815489251673153786942561342789948517236372869154,True,736498521214675398895123467627934815489251673153786942561342789948517236372869154
2023-11-19,21:25:12,R&B,000573029900000540003490107048000796000106380602080050010000200020057600800602030,461573829987261543253498167148325796795146382632789451516934278329857614874612935,True,461573829987261543253498167148325796795146382632789451516934278329857614874612935
2023-11-19,21:25:12,R&B,295014000040030090600029054510002943080495061070060002820306479053240610000000305,295614837147538296638729154516872943382495761479163582821356479953247618764981325,True,295614837147538296638729154516872943382495761479163582821356479953247618764981325
2023-11-19,21:25:12,R&B,300006020024008017070203409060824170781569030000031806007000902400100000200300650,319476528624958317875213469963824175781569234542731896137685942456192783298347651,True,319476528624958317875213469963824175781569234542731896137685942456192783298347651
2023-11-19,21:25:12,R&B,001658002607010000000479010102005406070090000560240780050000100823061500004527060,341658972697312854285479613132785496478196235569243781756834129823961547914527368,True,341658972697312854285479613132785496478196235569243781756834129823961547914527368
2023-11-19,21:25:12,R&B,000080200086700004200093070050317000040009520800502710020974060097051042160200000,473186295986725134215493678652317489741869523839542716528974361397651842164238957,True,473186295986725134215493678652317489741869523839542716528974361397651842164238957
2023-11-19,21:25:12,R&B,001000000005370001090508000503600712900107600710083495340960057000031020070005960,831426579465379281297518346583694712924157638716283495348962157659731824172845963,True,831426579465379281297518346583694712924157638716283495348962157659731824172845963
2023-11-19,21:25:12,R&B,908524630573006008040830901325691070684052193097000265060203580000165002750000306,918524637573916428246837951325691874684752193197348265461273589839165742752489316,True,918524637573916428246837951325691874684752193197348265461273589839165742752489316
2023-11-19,21:25:12,R&B,010094506450002300206507084001900743600100008873005090900060000105020867700050900,317894526458612379296537184521986743649173258873245691982761435135429867764358912,True,317894526458612379296537184521986743649173258873245691982761435135429867764358912
2023-11-19,21:25:12,R&B,009140280000298536830600910300950460904000752100760000200837000048009620000420079,659143287471298536832675914387952461964381752125764398296837145748519623513426879,True,659143287471298536832675914387952461964381752125764398296837145748519623513426879
2023-11-19,21:25:12,R&B,054300260107000950009160004085002417003080090700450380500940000008003040090278035,854397261167824953329165874985632417643781592712459386531946728278513649496278135,True,854397261167824953329165874985632417643781592712459386531946728278513649496278135
2023-11-19,21:25:12,R&B,006904027000072000407031065080205000970003250062000040000326004210700000003009802,836954127159672483427831965384265791971483256562197348798326514215748639643519872,True,836954127159672483427831965384265791971483256562197348798326514215748639643519872
2023-11-19,21:25:12,R&B,650080001902000600034002708203407805060000009508600030310706000820150970405000000,657384291982571643134962758293417865761835429548629137319746582826153974475298316,True,657384291982571643134962758293417865761835429548629137319746582826153974475298316
2023-11-19,21:25:12,R&B,019603400006290000070050002000020100005086043720400080601937000000840065800500000,219673458586294317374158692468325179195786243723419586651937824932841765847562931,True,219673458586294317374158692468325179195786243723419586651937824932841765847562931
2023-11-19,21:25:12,R&B,800270396739680425056090810463008159070004080020150743380040061501362008090010000,814275396739681425256493817463728159175934682928156743387549261541362978692817534,True,814275396739681425256493817463728159175934682928156743387549261541362978692817534
2023-11-19,21:25:12,R&B,200000374801030000734059010107000003009302000300008145000795600002803400600024930,295681374861437529734259816187546293549312768326978145413795682972863451658124937,True,295681374861437529734259816187546293549312768326978145413795682972863451658124937
2023-11-19,21:25:12,R&B,030809400090400200000050098008300000740586900309020000003008062020740300085000074,532879416897461235614253798258397641741586923369124857473918562126745389985632174,True,532879416897461235614253798258397641741586923369124857473918562126745389985632174
2023-11-19,21:25:12,R&B,000020003000010502230580069040200030018070094002040080724000000050400306960850000,195726843486913572237584169549268731618375294372149685724631958851497326963852417,True,195726843486913572237584169549268731618375294372149685724631958851497326963852417
2023-11-19,21:25:12,R&B,240360017000000003803904002560000000482031695007000020100800306059607180000140000,245368917796215843813974562561492738482731695937586421124859376359627184678143259,True,245368917796215843813974562561492738482731695937586421124859376359627184678143259
2023-11-19,21:25:12,R&B,460700000010050073508930100080003010100800050032561908000070000821005690007089031,463718529219654873578932164985423716146897352732561948394176285821345697657289431,True,463718529219654873578932164985423716146897352732561948394176285821345697657289431
2023-11-19,21:25:12,R&B,900000000072000348000086207000020600500300100023009000739160080004030900006004700,948273561672951348315486297891527634567348129423619875739165482184732956256894713,True,948273561672951348315486297891527634567348129423619875739165482184732956256894713
2023-11-19,21:25:12,R&B,864795213792103040003006897200960300089507162370201008620004009000000025007302601,864795213792183546513426897251968374489537162376241958625814739138679425947352681,True,864795213792183546513426897251968374489537162376241958625814739138679425947352681
2023-11-19,21:25:12,R&B,089000010030010049000403870608030702051004638000002451590060000000000060010340027,489725316735816249162493875648531792251974638973682451594267183327158964816349527,True,489725316735816249162493875648531792251974638973682451594267183327158964816349527
2023-11-19,21:25:12,R&B,413070008750029060692438715300954002200003500040802100104300800835001200907085431,413576928758129364692438715371954682286713549549862173124397856835641297967285431,True,413576928758129364692438715371954682286713549549862173124397856835641297967285431
2023-11-19,21:25:12,R&B,028010069071036802000000010790020081806009007000080905000790020640000100082000000,328514769471936852569872314794325681856149237213687945135798426647253198982461573,True,328514769471936852569872314794325681856149237213687945135798426647253198982461573
2023-11-19,21:25:12,R&B,600800040492075080580943670004716908005098421900200367000030090120409035309587216,673821549492675183581943672234716958765398421918254367856132794127469835349587216,True,673821549492675183581943672234716958765398421918254367856132794127469835349587216
2023-11-19,21:25:12,R&B,801000000920008670003000890097010500510809730060075000209740106130052400045680900,871596342924138675653427891397214568512869734468375219289743156136952487745681923,True,871596342924138675653427891397214568512869734468375219289743156136952487745681923
2023-11-19,21:25:12,R&B,304080900058030200070650308060548029000906030249001605000405092021000500590210843,314782956658139274972654318163548729785926431249371685837465192421893567596217843,True,314782956658139274972654318163548729785926431249371685837465192421893567596217843
2023-11-19,21:25:12,R&B,070030120000000360320715800790100050143009076005200901054001080238407619907006003,479638125581942367326715894792163458143589276865274931654391782238457619917826543,True,479638125581942367326715894792163458143589276865274931654391782238457619917826543
2023-11-19,21:25:12,R&B,302061400000340201000500803203700014105400020640005308570900180920084000000150940,352861479768349251419572863283796514195438627647215398574923186921684735836157942,True,352861479768349251419572863283796514195438627647215398574923186921684735836157942
2023-11-19,21:25:12,R&B,000608700078490200062350401000802006009000502016000000000549020794000000001000640,145628793378491265962357481457832916839164572216975834683549127794216358521783649,True,145628793378491265962357481457832916839164572216975834683549127794216358521783649
2023-11-19,21:25:12,R&B,023581600819000002000093080001000428000000000280006073300179240000600800050028067,723581694819764352546293781631957428497832516285416973368179245172645839954328167,True,723581694819764352546293781631957428497832516285416973368179245172645839954328167
2023-11-19,21:25:12,R&B,050461000098007001600003205700000010009008502005020709040000050072009300000530000,257461893398257641614983275726395418139748562485126739943872156572619384861534927,True,257461893398257641614983275726395418139748562485126739943872156572619384861534927
2023-11-19,21:25:12,R&B,103000724000130800905000600670000008094000000500902000050600000400809306030410089,163598724247136895985247631672354918394781562518962473859623147421879356736415289,True,163598724247136895985247631672354918394781562518962473859623147421879356736415289
2023-11-19,21:25:12,R&B,500010070061503002003800051030105000000000080950740006007600905046907008890200007,589412673461573892273869451638195724714326589952748316327681945146957238895234167,True,589412673461573892273869451638195724714326589952748316327681945146957238895234167
2023-11-19,21:25:12,R&B,409572830070003401806000020068000900900086000000050108301040087600708000080219003,419572836275863491836491725168327954954186372723954168391645287642738519587219643,True,419572836275863491836491725168327954954186372723954168391645287642738519587219643
2023-11-19,21:25:12,R&B,940030002531740008007090030700084000203007005000015090470600010006100050090000200,948536172531742968627891534759384621213967845864215793472658319386129457195473286,True,948536172531742968627891534759384621213967845864215793472658319386129457195473286
2023-11-19,21:25:12,R&B,532679408006100520041250639170800293823490756095327100450713900217006045009540071,532679418986134527741258639174865293823491756695327184458713962217986345369542871,True,532679418986134527741258639174865293823491756695327184458713962217986345369542871
2023-11-19,21:25:12,R&B,695280007320004965010006820570849000843620759960357010437962081150408276206100090,695283147328714965714596823571849632843621759962357418437962581159438276286175394,True,695283147328714965714596823571849632843621759962357418437962581159438276286175394
2023-11-19,21:25:12,R&B,000180063308920401015000800800609200042537908950010300100062700000001004206400109,729184563368925471415376892831649257642537918957218346194862735583791624276453189,True,729184563368925471415376892831649257642537918957218346194862735583791624276453189
2023-11-19,21:25:12,R&B,610407005009052614000600700407025109080769040900048200004003060020004091800070050,618437925379852614245691738467325189182769543953148276594213867726584391831976452,True,618437925379852614245691738467325189182769543953148276594213867726584391831976452
2023-11-19,21:25:12,R&B,406800501300062478078345020952010040863724005014000062539080206240906087600031054,426879531395162478178345629952618743863724195714593862539487216241956387687231954,True,426879531395162478178345629952618743863724195714593862539487216241956387687231954
2023-11-19,21:25:12,R&B,200460090084100370065870204609048730502090801730000400400605103003904607006001002,271463598984152376365879214619248735542397861738516429497625183123984657856731942,True,271463598984152376365879214619248735542397861738516429497625183123984657856731942
2023-11-19,21:25:12,R&B,040006102061280403027145609083060004104378500006401300602010907000094235400000061,845936172961287453327145689283569714194378526576421398652813947718694235439752861,True,845936172961287453327145689283569714194378526576421398652813947718694235439752861
2023-11-19,21:25:12,R&B,930050007007061090005972004500813472018500600300029000703100008801235000600080910,936458127427361895185972364569813472218547639374629581743196258891235746652784913,True,936458127427361895185972364569813472218547639374629581743196258891235746652784913
2023-11-19,21:25:12,R&B,030120569000039108000080324921000650604913207873000000206091735780352016305074802,438127569562439178197586324921748653654913287873265941246891735789352416315674892,True,438127569562439178197586324921748653654913287873265941246891735789352416315674892
2023-11-19,21:25:12,R&B,000000840095403217600000005500000069400001070380600000700204000906005001030080002,213579846895463217647128935571842369462391578389657124758214693926735481134986752,True,213579846895463217647128935571842369462391578389657124758214693926735481134986752
2023-11-19,21:25:12,R&B,058370000000850041049000807614000008002000100075090006000140085000007060000080903,158374629726859341349612857614723598932568174875491236293146785581937462467285913,True,158374629726859341349612857614723598932568174875491236293146785581937462467285913
2023-11-19,21:25:12,R&B,038701940000048326000300078300070401100204000060035080000523000500007004800019030,238761945715948326649352178352876491187294653964135782471523869593687214826419537,True,238761945715948326649352178352876491187294653964135782471523869593687214826419537
2023-11-19,21:25:12,R&B,000000050000008009000105803005000390008030640920000007651497030080200074002083906,836729451514368729297145863465871392178932645923654187651497238389216574742583916,True,836729451514368729297145863465871392178932645923654187651497238389216574742583916
2023-11-19,21:25:12,R&B,801030005403100080750800401074001002000006013109720800346002098020000000010098306,891234675463157289752869431674381952285946713139725864346572198928613547517498326,True,891234675463157289752869431674381952285946713139725864346572198928613547517498326
2023-11-19,21:25:12,R&B,176095483050813000200764000700000920534009010910487000345176892800040630620908501,176295483459813276283764159768351924534629718912487365345176892891542637627938541,True,176295483459813276283764159768351924534629718912487365345176892891542637627938541
2023-11-19,21:25:12,R&B,652407090409030605380006014046900108090100067000000029001049086003820041000300952,652417893419238675387596214746952138295183467138674529521749386963825741874361952,True,652417893419238675387596214746952138295183467138674529521749386963825741874361952
2023-11-19,21:25:12,R&B,084371905507092183310060020070005396000730052950200007706010008498603200005000609,284371965567492183319568724872145396641739852953286417726914538498653271135827649,True,284371965567492183319568724872145396641739852953286417726914538498653271135827649
2023-11-19,21:25:12,R&B,000120460003640000645980020000800506009502703104030082007008000430259070506001000,798123465213645897645987321372894516869512743154736982927368154431259678586471239,True,798123465213645897645987321372894516869512743154736982927368154431259678586471239
2023-11-19,21:25:12,R&B,008034002200790004060800703020060800005007009006050020000921000400680201102000056,798534612231796584564812793327169845815247369946358127653921478479685231182473956,True,798534612231796584564812793327169845815247369946358127653921478479685231182473956
2023-11-19,21:25:12,R&B,004050000028009047670000500293000080000030704800612390000021006060403200010006003,934157862528369147671284539293745681156938724847612395389521476765493218412876953,True,934157862528369147671284539293745681156938724847612395389521476765493218412876953
2023-11-19,21:25:12,R&B,710083409403009050809024607070956340060008075000317206900060003007401090032790804,716583429423679158859124637278956341361248975594317286945862713687431592132795864,True,716583429423679158859124637278956341361248975594317286945862713687431592132795864
2023-11-19,21:25:12,R&B,590003600000600020026100957080000000400030072005070019008045230004310790000200480,591723648847659123326184957782591364419836572635472819178945236264318795953267481,True,591723648847659123326184957782591364419836572635472819178945236264318795953267481
2023-11-19,21:25:12,R&B,190250700570090602020170000062019087085600041400830020206903000800002050749580200,198256734574398612623174895362419587985627341417835926256943178831762459749581263,True,198256734574398612623174895362419587985627341417835926256943178831762459749581263
2023-11-19,21:25:12,R&B,010204000700001200002680031004079013105000028300802000001720069000946107007130842,513294786786351294942687531824579613175463928369812475451728369238946157697135842,True,513294786786351294942687531824579613175463928369812475451728369238946157697135842
2023-11-19,21:25:12,R&B,207080165804175290050326000780003012900040036000802079300050621401068300500200980,237489165864175293159326748785693412912547836643812579398754621421968357576231984,True,237489165864175293159326748785693412912547836643812579398754621421968357576231984
2023-11-19,21:25:12,R&B,060000039031050826800030010523708401607124380080305600359670200706089103200540967,465812739931457826872936514523768491697124385184395672359671248746289153218543967,True,465812739931457826872936514523768491697124385184395672359671248746289153218543967
2023-11-19,21:25:12,R&B,016357049700180060805002070050970420900400600067821095602700050170064000543000710,216357849734189562895642173358976421921435687467821395682713954179564238543298716,True,216357849734189562895642173358976421921435687467821395682713954179564238543298716
2023-11-19,21:25:12,R&B,610700450387065901004301780102800090006179000970000145001007002000086500460210800,619728453387465921254391786132854697546179238978632145891547362723986514465213879,True,619728453387465921254391786132854697546179238978632145891547362723986514465213879
2023-11-19,21:25:12,R&B,008405207590000010300002508030040672970620800006010049081009700259070000700000080,618435297592786413347192568135948672974623851826517349481369725259874136763251984,True,618435297592786413347192568135948672974623851826517349481369725259874136763251984
